message,severity,attributes,tags,timestamp
finished cleaning storage units,info,"{""ts"":1774012001.3968117,""logger"":""tls"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""0133d43e-895e-4c24-b08f-02142a8783f3"",""replica"":""a45a68a5-8200-4981-8592-3463d0a873a8""}",2026-03-20T13:06:42.421574478Z
Stopping Container,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""83376b9b-60f1-47bd-ae13-fa42f8ee5ede"",""replica"":""dd1f1548-c042-4000-ba10-d6684e2f245e""}",2026-03-20T13:06:59.085732763Z
Stopping Container,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""29a2d0c7-7ae8-4c4a-8179-e321e7941579"",""replica"":""08264ab6-2cce-4a0d-9cb4-6eb803088c4e""}",2026-03-20T13:07:03.195512546Z
,info,"{""ts"":""2026-03-20T13:06:59.621Z"",""authType"":""jwt"",""event"":""socket.connected"",""socketId"":""fQGsxPEvy7wM4EKaAAAB"",""userId"":12,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:06.247092956Z
,info,"{""ts"":""2026-03-20T13:06:59.962Z"",""authType"":""jwt"",""event"":""socket.connected"",""socketId"":""HUO1BZyziaXNiE2SAAAD"",""userId"":9,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:06.247097087Z
,info,"{""ts"":""2026-03-20T13:07:00.726Z"",""authType"":""jwt"",""event"":""socket.connected"",""socketId"":""Lw-NienDvXfXzmqUAAAG"",""userId"":11,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:06.247101972Z
,info,"{""ts"":""2026-03-20T13:07:00.873Z"",""authType"":""jwt"",""event"":""socket.connected"",""socketId"":""D1xOfT2icv3GULNFAAAH"",""userId"":7,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:06.247106407Z
,info,"{""ts"":""2026-03-20T13:07:41.408Z"",""userId"":9,""event"":""socket.disconnected"",""socketId"":""HUO1BZyziaXNiE2SAAAD"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.359416117Z
,info,"{""ts"":""2026-03-20T13:07:46.107Z"",""authType"":""jwt"",""event"":""socket.connected"",""socketId"":""OGVQpPC6aYxmzccyAAAJ"",""userId"":13,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.359424156Z
,info,"{""ts"":""2026-03-20T13:07:46.952Z"",""stakeLevel"":""medium"",""event"":""socket.lobby_join"",""socketId"":""OGVQpPC6aYxmzccyAAAJ"",""userId"":13,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.955071176Z
,info,"{""ts"":""2026-03-20T13:07:46.953Z"",""elapsedMs"":0,""event"":""lobby.join_queue_attempt"",""userId"":13,""username"":""Guest9538"",""stakeLevel"":""medium"",""queueLength"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.955075074Z
,info,"{""ts"":""2026-03-20T13:07:46.953Z"",""elapsedMs"":0,""event"":""lobby.find_user_data"",""userId"":13,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.955079209Z
,info,"{""ts"":""2026-03-20T13:07:46.955Z"",""elapsedMs"":2,""event"":""lobby.db_fetch_chips"",""userId"":13,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.957354649Z
,info,"{""ts"":""2026-03-20T13:07:46.955Z"",""totalElapsedMs"":2,""event"":""lobby.joined_queue"",""userId"":13,""username"":""Guest9538"",""stakeLevel"":""medium"",""queueLength"":1,""chips"":10000,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.957363054Z
,info,"{""ts"":""2026-03-20T13:07:46.955Z"",""totalElapsedMs"":3,""event"":""socket.lobby_join_complete"",""userId"":13,""stakeLevel"":""medium"",""result"":true,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:46.957368629Z
,info,"{""ts"":""2026-03-20T13:07:47.456Z"",""activeRoomCount"":0,""event"":""lobby.check_queue"",""stakeLevel"":""medium"",""queueLength"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:47.465133914Z
,info,"{""ts"":""2026-03-20T13:07:47.456Z"",""minPlayers"":2,""event"":""lobby.waiting_for_more_players"",""stakeLevel"":""medium"",""queueLength"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:07:47.465140232Z
,info,"{""ts"":""2026-03-20T13:08:36.201Z"",""stakeLevel"":""medium"",""event"":""socket.lobby_join"",""socketId"":""fQGsxPEvy7wM4EKaAAAB"",""userId"":12,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094368139Z
,info,"{""ts"":""2026-03-20T13:08:36.202Z"",""elapsedMs"":0,""event"":""lobby.join_queue_attempt"",""userId"":12,""username"":""Guest7346"",""stakeLevel"":""medium"",""queueLength"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094373662Z
,info,"{""ts"":""2026-03-20T13:08:36.202Z"",""elapsedMs"":0,""event"":""lobby.find_user_data"",""userId"":12,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094377685Z
,info,"{""ts"":""2026-03-20T13:08:36.204Z"",""elapsedMs"":2,""event"":""lobby.db_fetch_chips"",""userId"":12,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094383376Z
,info,"{""ts"":""2026-03-20T13:08:36.204Z"",""totalElapsedMs"":2,""event"":""lobby.joined_queue"",""userId"":12,""username"":""Guest7346"",""stakeLevel"":""medium"",""queueLength"":2,""chips"":10000,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094387888Z
,info,"{""ts"":""2026-03-20T13:08:36.204Z"",""totalElapsedMs"":3,""event"":""socket.lobby_join_complete"",""userId"":12,""stakeLevel"":""medium"",""result"":true,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094392272Z
,info,"{""ts"":""2026-03-20T13:08:36.704Z"",""activeRoomCount"":0,""event"":""lobby.check_queue"",""stakeLevel"":""medium"",""queueLength"":2,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094396385Z
,info,"{""ts"":""2026-03-20T13:08:36.732Z"",""elapsedMs"":2,""event"":""socket.lobby_join_callback"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""playerCount"":2,""isSpectator"":false,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094400286Z
,info,"{""ts"":""2026-03-20T13:08:36.732Z"",""elapsedMs"":28,""event"":""lobby.room_created"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""playerCount"":2,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:37.094409424Z
,info,"{""ts"":""2026-03-20T13:08:40.293Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":1,""pot"":40,""currentBet"":20,""communityCards"":[],""userId"":13,""playerName"":""Guest9538"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:40.327065855Z
,info,"{""ts"":""2026-03-20T13:08:40.446Z"",""event"":""db.connected"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:40.447841951Z
,warn,"{""ts"":""2026-03-20T13:08:40.451Z"",""rowCount"":1,""event"":""db.slow_query"",""sql"":""INSERT INTO game_action_logs\n       (room_id, hand_number, stake_level, phase, event_type, user_id, "",""durationMs"":157,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:40.452418882Z
,warn,"{""ts"":""2026-03-20T13:08:40.642Z"",""error"":""不是你的回合"",""event"":""socket.game_action_rejected"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""userId"":13,""action"":""call"",""amount"":null,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:41.104820325Z
,info,"{""ts"":""2026-03-20T13:08:44.266Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":1,""pot"":40,""currentBet"":20,""communityCards"":[],""userId"":12,""playerName"":""Guest7346"",""action"":""check"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:44.271966174Z
,info,"{""ts"":""2026-03-20T13:08:44.267Z"",""communityCards"":[""5♦"",""8♣"",""6♦""],""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""phase_changed"",""phase"":""FLOP"",""handNumber"":1,""pot"":40,""currentBet"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:44.271978522Z
,info,"{""ts"":""2026-03-20T13:08:44.420Z"",""event"":""db.connected"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:44.437948711Z
,warn,"{""ts"":""2026-03-20T13:08:44.425Z"",""rowCount"":1,""event"":""db.slow_query"",""sql"":""INSERT INTO game_action_logs\n       (room_id, hand_number, stake_level, phase, event_type, user_id, "",""durationMs"":158,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:44.437955845Z
,info,"{""ts"":""2026-03-20T13:08:49.462Z"",""playerSnapshot"":{""chips"":9980,""bet"":0,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""FLOP"",""handNumber"":1,""pot"":40,""currentBet"":0,""communityCards"":[""5♦"",""8♣"",""6♦""],""userId"":13,""playerName"":""Guest9538"",""action"":""check"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:49.489617561Z
,info,"{""ts"":""2026-03-20T13:08:55.956Z"",""playerSnapshot"":{""chips"":9980,""bet"":0,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""FLOP"",""handNumber"":1,""pot"":40,""currentBet"":0,""communityCards"":[""5♦"",""8♣"",""6♦""],""userId"":12,""playerName"":""Guest7346"",""action"":""check"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:56.235486973Z
,info,"{""ts"":""2026-03-20T13:08:55.957Z"",""communityCards"":[""5♦"",""8♣"",""6♦"",""6♠""],""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""phase_changed"",""phase"":""TURN"",""handNumber"":1,""pot"":40,""currentBet"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:56.235493859Z
,info,"{""ts"":""2026-03-20T13:08:59.766Z"",""playerSnapshot"":{""chips"":9980,""bet"":0,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""TURN"",""handNumber"":1,""pot"":40,""currentBet"":0,""communityCards"":[""5♦"",""8♣"",""6♦"",""6♠""],""userId"":13,""playerName"":""Guest9538"",""action"":""check"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:08:59.767623471Z
,info,"{""ts"":""2026-03-20T13:09:03.213Z"",""playerSnapshot"":{""chips"":9980,""bet"":0,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""TURN"",""handNumber"":1,""pot"":40,""currentBet"":0,""communityCards"":[""5♦"",""8♣"",""6♦"",""6♠""],""userId"":12,""playerName"":""Guest7346"",""action"":""check"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:09:03.390008186Z
,info,"{""ts"":""2026-03-20T13:09:03.214Z"",""communityCards"":[""5♦"",""8♣"",""6♦"",""6♠"",""A♦""],""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""phase_changed"",""phase"":""RIVER"",""handNumber"":1,""pot"":40,""currentBet"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:09:03.390016094Z
,info,"{""ts"":""2026-03-20T13:09:07.753Z"",""playerSnapshot"":{""chips"":9980,""bet"":0,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""RIVER"",""handNumber"":1,""pot"":40,""currentBet"":0,""communityCards"":[""5♦"",""8♣"",""6♦"",""6♠"",""A♦""],""userId"":13,""playerName"":""Guest9538"",""action"":""check"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:09:07.810327516Z
